cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
36 453 1225 0 0 0 0 0 1.0023 0 0.9309 -0.1618 0.2444 0.2681 1.4266 0.8621 0.5298 0.5563 1.0368 9.2095 0.6619 0.0105 0.6022 0.7541 4.1789 0.0419 0.0419 0.443 0 0
36 454 1183 0 0 0 0 0 1.0016 0 0.963 -0.0449 0.0842 0.1144 1.661 0.98 0.2097 0.2613 0.3254 3.005 0.5932 0.0692 0.6789 0.8511 4.1971 0.0294 0.0294 0.5535 0 0
36 455 1208 0 0 0 0 0 1.0012 0 0.2531 -0.2412 0.2412 0.2927 1.1609 0.996 -0.025 0.5522 0.699 7.8388 0.6195 -0.0902 0.6628 0.8386 4.1983 0.0133 0.0133 0.5853 0 0
36 456 1249 0 0 0 0 0 1.0017 0 0.8218 -0.1056 0.2247 0.2695 2.0446 0.9842 0.1837 0.2396 0.2899 1.6355 0.6847 0.0607 0.5955 0.7623 4.0514 -0.1169 0.1169 0.4238 0 0
36 457 1219 0 0 0 0 0 1.0008 0 0.9933 -0.0249 0.0543 0.071 1.1724 0.9961 -0.026 0.1208 0.1624 2.8212 0.6296 -0.0661 0.641 0.8168 4.211 0.1094 0.1094 0.3977 0 0
36 458 1237 0 0 0 0 0 1.0004 0 0.824 0.0224 0.2182 0.2486 1.2754 0.991 0.0347 0.1523 0.1795 1.7839 0.6565 -0.0402 0.6218 0.7913 4.1742 0.0271 0.0271 0.3468 0 0
36 459 1233 0 0 0 0 0 1.0018 0 0.8414 -0.0384 0.1842 0.1868 1.2585 0.9695 -0.2789 0.3229 0.504 5.0403 0.6109 0.0078 0.6246 0.7878 4.1983 0.067 0.067 0.4732 0 0
36 460 1197 0 0 0 0 0 1.0022 0 -0.4236 0.0397 0.5526 0.6091 2.5671 0.9757 0.1701 0.5226 0.6461 4.6219 0.5481 -0.1179 0.6818 0.8555 4.1165 -0.0368 0.0368 0.4385 0 0
36 461 1270 0 0 0 0 0 1.0005 0 0.9218 -0.0237 0.0371 0.045 0.8533 0.9983 0.0685 0.0913 0.1058 1.6798 0.6927 0.0522 0.5968 0.7446 4.0741 0.0215 0.0215 0.3386 0 0
36 462 1237 0 0 0 0 0 1.001 0 0.502 -0.1178 0.4047 0.4958 1.2538 0.992 0.0561 0.1307 0.1737 1.1578 0.7365 -0.0182 0.5391 0.6987 4.017 -0.0631 0.0631 0.2955 0 0
36 463 1265 0 0 0 0 0 1.0018 0 0.9076 0.049 0.3462 0.3886 1.6949 0.975 -0.1104 0.221 0.2746 1.4513 0.6672 -0.0797 0.6143 0.7709 4.0617 -0.0515 0.0515 0.3695 0 0
36 464 1252 0 0 0 0 0 1.0012 0 -0.8011 0.0815 0.146 0.1532 0.9217 0.9842 -0.0443 0.1374 0.1793 1.3362 0.6945 -0.0387 0.642 0.8087 4.1081 0.0465 0.0465 0.3743 0 0
36 465 1159 9000 0 0 505 517 171.9878 505 -0.6469 -0.2401 0.2401 0.2967 1.6159 0.7691 5.392 5.7886 8.7622 67.5093 0.1576 0.6179 1.6556 2.0797 16.1999 0.29 0.29 0.8721 1 1
36 466 1214 0 0 0 0 0 1.0014 0 -0.0114 0.161 0.1938 0.2408 1.4571 0.9821 0.1328 0.1937 0.2598 1.4354 0.5844 0.0617 0.6618 0.8313 4.0728 -0.2114 0.2114 0.4151 0 0
36 467 1206 0 0 0 0 0 1.0003 0 0.5751 -0.1063 0.1373 0.2125 1.1045 0.9958 -0.1635 0.1702 0.2113 2.0015 0.7108 -0.0427 0.6157 0.7762 4.0403 -0.0458 0.0458 0.4175 0 0
36 468 1235 0 0 0 0 0 1.0005 0 0.7845 0.1406 0.1406 0.1833 1.1021 0.9951 0.1011 0.1374 0.1708 1.124 0.6677 0.0322 0.6128 0.7891 4.0784 -0.0886 0.0886 0.3564 0 0
36 469 1217 0 0 0 0 0 1.0011 0 0.3769 -0.2363 0.2363 0.2674 1.1321 0.9968 -0.0119 0.2428 0.3358 2.9946 0.6622 -0.014 0.6079 0.776 4.1186 0.0489 0.0489 0.4242 0 0
36 470 1243 0 0 0 0 0 1.0048 0 0.9978 0.0036 0.1192 0.1328 1.5449 0.9882 -0.0924 0.1505 0.2428 1.9722 0.6212 -0.0237 0.6134 0.7764 4.098 -0.0693 0.0693 0.4022 0 0
36 471 1205 0 0 0 0 0 1.0005 0 -0.3399 0.0339 0.1282 0.142 0.9985 0.9959 -0.0711 0.1097 0.1449 2.0453 0.6648 0.0116 0.6416 0.8201 4.0941 -0.1001 0.1001 0.5165 0 0
36 472 1193 0 0 0 0 0 1.0031 0 0.6983 0.0313 0.2456 0.2962 1.9346 0.9401 -0.1768 0.539 0.7211 6.2741 0.5653 0.0063 0.6905 0.862 4.1396 -0.0859 0.0859 0.6363 0 0
36 473 1200 0 0 0 0 0 1.0005 0 0.1661 -0.0074 0.136 0.1548 1.1081 0.995 -0.157 0.1833 0.2199 2.1022 0.641 -0.1157 0.6338 0.7987 4.1382 -0.0926 0.0926 0.5241 0 0
36 474 1192 0 0 0 0 0 1.001 0 0.9185 -0.1651 0.2001 0.2311 1.2365 0.9835 -0.1133 0.359 0.5212 4.1066 0.6271 -0.038 0.5746 0.7463 4.0847 -0.1989 0.1989 0.4317 0 0
36 475 1237 0 0 0 0 0 1.0016 0 0.9855 -0.0531 0.2254 0.2273 1.3525 0.9929 0.1421 0.2534 0.3468 3.5251 0.6398 0.0078 0.6373 0.8131 4.2024 0.1328 0.1328 0.3978 0 0
36 476 1252 0 0 0 0 0 1.0088 0 -0.5749 -0.0461 0.1749 0.2136 1.8362 0.9791 -0.4696 0.6147 1.0651 12.6061 0.4957 0.0353 0.7369 0.9157 4.1169 -0.0671 0.0671 0.5433 0 0
36 477 1188 0 0 0 0 0 1.0028 0 -0.7666 -0.0604 0.1307 0.1715 1.314 0.9852 0.106 0.1966 0.2702 3.4436 0.569 -0.007 0.664 0.8353 4.1026 -0.0568 0.0568 0.541 0 0
36 478 1226 0 0 0 0 0 1.0007 0 0.1931 0.0306 0.0669 0.0679 1.2215 0.9991 0.0679 0.0914 0.0995 3.2597 0.59 0.0655 0.664 0.8249 4.2091 0.0456 0.0456 0.5125 0 0
36 479 1257 0 0 0 0 0 1.0007 0 0.0625 -6e-04 0.1392 0.1612 1.1329 0.9713 0.1806 0.2427 0.4154 3.3702 0.5476 0.0483 0.6859 0.8621 4.1088 -0.0158 0.0158 0.4427 0 0
36 480 1246 0 0 0 0 0 1.0005 0 0.401 0.0913 0.1373 0.1791 1.0554 0.985 -0.04 0.1294 0.1662 1.0261 0.6985 -0.0215 0.5683 0.738 4.0273 -0.0431 0.0431 0.3733 0 0
36 481 1254 0 0 0 0 0 1.0011 0 0.3799 0.0939 0.1968 0.2235 1.052 0.9934 -0.1027 0.1374 0.1578 1.2157 0.6916 -0.0306 0.5506 0.7202 4.0465 0.0273 0.0273 0.3482 0 0
36 482 1189 0 0 0 0 0 1.0015 0 0.1897 -0.17 0.2216 0.2907 1.1248 0.885 0.2951 0.5084 0.8541 8.572 0.5345 -0.133 0.7094 0.8876 4.3413 0.1442 0.1442 0.5351 0 0
36 483 1260 0 0 0 0 0 1.0047 0 0.2928 0.0288 0.2873 0.3188 2.4139 0.9688 0.029 0.3412 0.4474 4.3272 0.4772 0.0178 0.6532 0.8183 4.2627 -0.296 0.296 0.7579 0 0
36 484 1253 0 0 0 0 0 1.0006 0 0.7221 -0.0102 0.2063 0.235 1.1892 0.9879 0.0102 0.1075 0.1609 1.2159 0.6942 0.0532 0.577 0.7431 4.134 0.0507 0.0507 0.3161 0 0
36 485 1226 0 0 0 0 0 1.002 0 0.9369 -0.0954 0.0954 0.1174 0.9591 0.997 0.0969 0.1566 0.1962 1.958 0.6765 0.0463 0.5955 0.7499 4.3218 0.1638 0.1638 0.3326 0 0
36 486 1235 0 0 0 0 0 1.0016 0 0.8391 -0.19 0.19 0.1987 1.1627 0.9947 0.0143 0.1839 0.2261 2.458 0.683 0.082 0.609 0.766 4.1458 0.0554 0.0554 0.4571 0 0
36 487 1257 0 0 0 0 0 1.0007 0 -0.3482 0.049 0.1819 0.2227 1.2074 0.9898 -0.0906 0.1816 0.266 2.4454 0.6765 -0.0325 0.6209 0.7819 4.1523 -0.0067 0.0067 0.4057 0 0
36 488 1219 0 0 0 0 0 1.0007 0 0.677 0.0872 0.1302 0.1404 1.0173 0.9946 0.016 0.181 0.2064 2.1727 0.6227 0.0121 0.648 0.8086 4.1231 -0.0381 0.0381 0.4324 0 0
36 489 1195 0 0 0 0 0 1.002 0 0.695 -0.047 0.1693 0.2032 1.2936 0.948 0.1761 0.2516 0.4542 4.3158 0.5979 -0.0306 0.6828 0.8776 4.1353 -0.0685 0.0685 0.4765 0 0
36 490 1269 0 0 0 0 0 1.0004 0 0.286 0.0642 0.2157 0.2395 1.1428 0.9785 -0.0325 0.1609 0.2083 1.5919 0.6676 0.0362 0.6254 0.7726 4.1661 0.0924 0.0924 0.3884 0 0
36 491 1211 0 0 0 0 0 1.0002 0 0.9765 -0.0084 0.1652 0.1788 1.1653 0.9969 -0.078 0.1286 0.1427 3.3711 0.6549 -0.0651 0.6446 0.8 4.0862 -0.0767 0.0767 0.4335 0 0
36 492 1241 0 0 0 0 0 1.0016 0 -0.4254 0.101 0.2669 0.3491 1.5177 0.9852 0.0742 0.152 0.1857 1.741 0.6209 -0.0505 0.6262 0.7923 4.0384 -0.2673 0.2673 0.3704 0 0
36 493 1225 0 0 0 0 0 1.0012 0 -0.6032 0.2734 0.2734 0.3847 1.1999 0.9937 0.2006 0.2244 0.2784 1.4508 0.6024 -0.0371 0.6748 0.8496 4.0165 -0.0821 0.0821 0.3678 0 0
36 494 1241 0 0 0 0 0 1.0014 0 0.6431 -0.1349 0.1787 0.2074 1.2752 0.9709 -0.3254 0.4755 0.7226 7.4677 0.5068 -0.1112 0.6714 0.8458 4.2821 -0.0018 0.0018 0.7105 0 0
36 495 1175 0 0 0 0 0 1.0014 0 0.9919 -0.0129 0.145 0.1629 1.5525 0.9948 0.1148 0.1572 0.2176 2.7262 0.6718 0.0578 0.5896 0.7577 4.0538 -0.0905 0.0905 0.387 0 0
36 496 1250 0 0 0 0 0 1.0005 0 0.9988 0.1547 0.2308 0.2929 1.5538 0.9879 -0.0277 0.1811 0.225 2.0917 0.633 0.0108 0.6579 0.8326 4.2526 0.0759 0.0759 0.3403 0 0
36 497 1227 0 0 0 0 0 1.0004 0 0.6861 0.0721 0.1855 0.2337 1.1603 0.9851 -0.0379 0.1281 0.1805 1.6239 0.7212 -0.0282 0.5808 0.7378 4.0828 -0.0558 0.0558 0.3593 0 0
36 498 1241 0 0 0 0 0 1.0016 0 0.9368 -0.0188 0.0961 0.1151 0.9276 0.9878 0.4056 0.4823 0.6186 4.0392 0.5581 0.1772 0.7158 0.889 4.3522 0.1531 0.1531 0.4813 0 0
36 499 1215 0 0 0 0 0 1.0017 0 0.9953 0.2132 0.2132 0.2562 1.203 0.9908 -0.2438 0.2438 0.3277 1.4915 0.6686 -0.1063 0.6192 0.774 4.038 -0.0618 0.0618 0.3551 0 0
36 500 1180 0 0 0 0 0 1.0016 0 -0.5062 0.0802 0.4859 0.5498 1.9412 0.9747 -0.1348 0.2984 0.348 2.5118 0.619 -0.0369 0.6226 0.7924 4.074 -0.0484 0.0484 0.3895 0 0
